unified_id,question_text,validity,source_types,n_instances,n_candidate,n_compiled_report,n_study_bank,instance_ids,source_authors,companies_stated,companies_bank_tag,company_pairs,named_concepts,named_tools,merge_kind,n_wordings
UQ-0363,Anyone can add documents to your corpus. How do you stop an attacker planting a document that hijacks the assistant?,study bank,study bank,1,0,0,1,OMB-0209,ombharatiya,,,,,,exact,1
UQ-0364,Applied AI-systems (build an AI-driven code-completion system),compiled report,compiled report,1,0,1,0,LANDED-CURSOR-02,landedjobs,,Cursor,Cursor:bank_tag,,,exact,1
UQ-0365,Apply to a session-level retention problem.?,study bank,study bank,1,0,0,1,LANDED2-DATA-AND-APP-040-F1,landedjobs,,,,,,exact,1
UQ-0366,"Approach a complex customer scenario or go-to-market challenge."" (verbatim intent)",compiled report,compiled report,1,0,1,0,LANDED2-FDE-PRODUCT--014,landedjobs,,,,,,exact,1
UQ-0367,Arize Phoenix / Langfuse / Braintrust vs roll-your-own?,study bank,study bank,1,0,0,1,LANDED2-LLM-AND-ML-C-040-F2,landedjobs,,OpenAI,OpenAI:bank_tag,,,exact,1
UQ-0368,As an FDE: a contact centre wants to replace its IVR with voice agents. Run the engagement.,study bank,study bank,1,0,0,1,OMB-0672,ombharatiya,,ElevenLabs,ElevenLabs:bank_tag,,,exact,1
UQ-0369,At what data mix does this stop working?,study bank,study bank,1,0,0,1,LANDED2-LLM-AND-ML-C-017-F1,landedjobs,,OpenAI,OpenAI:bank_tag,,,exact,1
UQ-0370,Attention is O(n²) in sequence length. Where does that actually bite in practice - prefill vs decode?,study bank,study bank,1,0,0,1,OMB-0073,ombharatiya,,,,prefill/decode|attention,,exact,1
UQ-0371,"Attention vs convolution: compare them as inductive biases, and tell me what that implies for architecture choice.",study bank,study bank,1,0,0,1,OMB-0046,ombharatiya,,,,attention,,exact,1
UQ-0372,"AutoGLM and CogAgent operate real GUIs - a phone or a browser - from screenshots, over tens of steps. Design the agent: perception, action space, and error recovery for a 50-step task.",study bank,study bank,1,0,0,1,OMB-0933,ombharatiya,,Zhipu AI,Zhipu AI:bank_tag,,,exact,1
UQ-0373,"Batch norm vs layer norm: how does each work, and why do transformers use layer norm?",study bank,study bank,1,0,0,1,OMB-0025,ombharatiya,,,,,,exact,1
UQ-0374,"Be ready to talk about concepts like constitutional AI, prompt injections, guardrailing, data privacy in the enterprise and model steering."" (verbatim intent)",compiled report,compiled report,1,0,1,0,LANDED2-FDE-PRODUCT--027,landedjobs,,,,prompt injection,,exact,1
UQ-0375,Beam search is standard in machine translation. Why is it rarely used for open-ended LLM generation?,study bank,study bank,1,0,0,1,OMB-0101,ombharatiya,,,,,,exact,1
UQ-0376,"Behavioural: tell me about a time you drove a significant result through ambiguity, and a time you were wrong.",study bank,study bank,1,0,0,1,OMB-0757,ombharatiya,,Meta,Meta:bank_tag,,,exact,1
UQ-0377,Behavioural: tell me about a time you had to make progress with incomplete information - you couldn't be told the full context of what you were building.,study bank,study bank,1,0,0,1,OMB-0588,ombharatiya,,Apple,Apple:bank_tag,,,exact,1
UQ-0378,"Beyond L1/L2: explain early stopping, data augmentation, and label smoothing as regularizers. What is regularization, really?",study bank,study bank,1,0,0,1,OMB-0038,ombharatiya,,,,,,exact,1
UQ-0379,"Beyond letter counting, what failure modes does tokenization cause? Think arithmetic, multilingual text, and code.",study bank,study bank,1,0,0,1,OMB-0072,ombharatiya,,,,,,exact,1
UQ-0380,"Beyond text in a chat box, what channels can indirect prompt injection arrive through, and how do you sanitise them?",study bank,study bank,1,0,0,1,OMB-0452,ombharatiya,,,,prompt injection,,exact,1
UQ-0381,Bias/variance of bagging vs boosting; how cross-validation interacts with both; why ensembles roughly halve variance but not bias.?,study bank,study bank,1,0,0,1,LANDED2-DATA-AND-APP-001-F1,landedjobs,,Amazon,Amazon:bank_tag,,,exact,1
UQ-0382,"Bias/variance, precision-recall",compiled report,compiled report,1,0,1,0,LANDED-META-05,landedjobs,,Meta,Meta:bank_tag,,,exact,1
UQ-0383,Break down the latency and cost budget of a RAG query. What do you optimise first?,study bank,study bank,1,0,0,1,OMB-0201,ombharatiya,,,,RAG,,exact,1
UQ-0384,"Build a function that fetches paginated data from a REST API, handling page size and total-page logic.",study bank,study bank,1,0,0,1,PALLAVI-0604,pallavi-shekhar,,Palantir,Palantir:bank_tag,,,exact,1
UQ-0385,Build a gRPC service for financial report generation,compiled report,compiled report,1,0,1,0,LANDED-Q-CODING-08,landedjobs,,,,,,exact,1
UQ-0386,Build a hash tree to organise data in a repository.,study bank,study bank,1,0,0,1,PALLAVI-0515,pallavi-shekhar,,Cursor (Anysphere),Cursor (Anysphere):bank_tag,,,exact,1
UQ-0387,Build a prompt-versioning system.,compiled report,compiled report,1,0,1,0,LANDED-Q-LLMOPS-05,landedjobs,,,,,,exact,1
UQ-0388,Build a rate limiter,compiled report,compiled report,1,0,1,0,LANDED-ANTHROPIC-05,landedjobs,,Anthropic,Anthropic:bank_tag,rate limiting,,exact,1
UQ-0389,"Build a rate limiter for an API gateway: per-key token bucket first, then extend it to multiple gateway instances.",study bank,study bank,1,0,0,1,OMB-0806,ombharatiya,,OpenAI,OpenAI:bank_tag,rate limiting,,exact,1
UQ-0390,"Build a simple AI agent with tool use (e.g., calculator, web search)"" and ""Write a function calling (tool use) handler for an LLM API.",compiled report,compiled report,1,0,1,0,LANDED2-CODING-AND-S-020,landedjobs,,OpenAI,OpenAI:bank_tag,tool calling,,exact,1
UQ-0391,Build a thread-safe cache with configurable eviction policy,compiled report,compiled report,1,0,1,0,LANDED2-FRONTIER-AI--011,landedjobs,,,,,,exact,1
UQ-0392,Build a Voice Activity Detector from scratch. How do you make it robust for phone-quality Indian-language audio?,study bank,study bank,1,0,0,1,PALLAVI-0389,pallavi-shekhar,,Sarvam AI,Sarvam AI:bank_tag,,,exact,1
UQ-0393,"Build a Voice Activity Detector from scratch: detect where speech is present in an audio stream. How do you approach it, and how do you make it robust for phone-quality Indian-language audio?",study bank,study bank,1,0,0,1,OMB-0856,ombharatiya,,Sarvam AI,Sarvam AI:bank_tag,,,exact,1
UQ-0394,"Build a Webhook Delivery System: register endpoints, receive events, deliver reliably, retries with backoff, dead letter queue for permanently failed stuff, and an API to check status",compiled report,compiled report,1,0,1,0,LANDED2-FRONTIER-AI--002,landedjobs,,,,,,exact,1
UQ-0395,Build an evaluation pipeline for LLM outputs using LLM-as-a-judge.,compiled report,compiled report,1,0,1,0,LANDED2-CODING-AND-S-029,landedjobs,,OpenAI,OpenAI:bank_tag,,,exact,1
UQ-0396,"Build an in-memory database: SET/GET/DELETE first, then filtered scans, then TTL with timestamps, then file compaction.",study bank,study bank,1,0,0,1,PALLAVI-0229,pallavi-shekhar,,Anthropic,Anthropic:bank_tag,,,exact,1
UQ-0397,Build an ML evaluation pipeline,compiled report,compiled report,1,0,1,0,LANDED-SCALE-04,landedjobs,,Scale,Scale:bank_tag,,,exact,1
UQ-0398,"Build an OOP system for managing courses, grades and students.",study bank,study bank,1,0,0,1,PALLAVI-0230,pallavi-shekhar,,Anthropic,Anthropic:bank_tag,,,exact,1
UQ-0399,Build core business logic for a toy banking application: a spec that grows in four progressive levels against a black-box evaluator.,study bank,study bank,1,0,0,1,PALLAVI-0228,pallavi-shekhar,,Anthropic,Anthropic:bank_tag,,,exact,1
UQ-0400,Build RAG over a customer's documents where access control is row- and document-level. How do you guarantee a user never sees restricted content in an answer?,study bank,study bank,1,0,0,1,OMB-0822,ombharatiya,,Palantir,Palantir:bank_tag,RAG,,exact,1
UQ-0401,Build text-to-image search over 100M product images. Walk me through the design.,study bank,study bank,1,0,0,1,OMB-0487,ombharatiya,,,,,,exact,1
UQ-0402,"Build the full GPU memory budget for a serving deployment, and show how it determines maximum batch size and concurrency.",study bank,study bank,1,0,0,1,OMB-0405,ombharatiya,,,,,,exact,1
UQ-0403,Calibrated evaluation of multimodal models,compiled report,compiled report,1,0,1,0,LANDED-GOOGLE-DEEPMIND-03,landedjobs,,Google DeepMind,Google DeepMind:bank_tag,,,exact,1
UQ-0404,Calibration of NNs; cost-per-decision at serving.?,study bank,study bank,1,0,0,1,LANDED2-DATA-AND-APP-012-F2,landedjobs,,Amazon,Amazon:bank_tag,,,exact,1
UQ-0405,Calibration review of unfamiliar code / PR-style exercise,compiled report,compiled report,1,0,1,0,LANDED-GOOGLE-DEEPMIND-06,landedjobs,,Google DeepMind,Google DeepMind:bank_tag,,,exact,1
UQ-0406,Can you compose multiple LoRAs?,study bank,study bank,1,0,0,1,LANDED2-LLM-AND-ML-C-011-F3,landedjobs,,,,,,exact,1
UQ-0407,Can you explain the concept of 'Multi-Agent Systems' and their advantages?,compiled report,compiled report,1,0,1,0,LANDED2-LLM-AND-ML-C-033,landedjobs,,Anthropic,Anthropic:bank_tag,,,exact,1
UQ-0408,"Candidate pre-reads a paper, then defends it on-site *(format well-established for AI research interviews)*",compiled report,compiled report,1,0,1,0,LANDED2-FRONTIER-AI--026,landedjobs,,,,,,exact,1
UQ-0409,Capacity planning: you're told to expect 100 requests/sec at peak with ~2K input and ~300 output tokens per request. Walk me through estimating the GPU fleet.,study bank,study bank,1,0,0,1,OMB-0407,ombharatiya,,,,,,exact,1
UQ-0410,"Cascaded ASR plus LLM plus TTS, or a native speech-to-speech model? Argue both sides for an enterprise support deployment.",study bank,study bank,1,0,0,1,OMB-0663,ombharatiya,,ElevenLabs,ElevenLabs:bank_tag,,,exact,1
UQ-0411,Cell towers are down; what changes?,study bank,study bank,1,0,0,1,LANDED2-FDE-PRODUCT--004-F1,landedjobs,,,,,,exact,1
UQ-0412,Choice of negative sampling; debiasing; position bias.?,study bank,study bank,1,0,0,1,LANDED2-DATA-AND-APP-019-F1,landedjobs,,Amazon,Amazon:bank_tag,,,exact,1
UQ-0413,Code conv2d from scratch.,compiled report,compiled report,1,0,1,0,LANDED2-DATA-AND-APP-018,landedjobs,,Microsoft,Microsoft:bank_tag,,,exact,1
UQ-0414,Code review / style fix using AI assistant tools,compiled report,compiled report,1,0,1,0,LANDED-META-07,landedjobs,,Meta,Meta:bank_tag,,,exact,1
UQ-0415,"Code: implement the block manager for a paged KV cache - allocate, append, free, and copy-on-write prefix sharing.",study bank,study bank,1,0,0,1,OMB-0803,ombharatiya,,NVIDIA,NVIDIA:bank_tag,KV cache,,exact,1
UQ-0416,"Coding & Algorithms: A 60-minute live coding session"" within a 6-round loop — ML-flavored algorithmic coding plus practical AI utilities (tokenizer, streaming HTTP client, eval harness glue).",compiled report,compiled report,1,0,1,0,LANDED2-CODING-AND-S-037,landedjobs,,Mistral,Mistral:bank_tag,,,exact,1
UQ-0417,Coding exercises reported by multiple employers (cross-reference),compiled report,compiled report,1,0,1,0,LANDED2-CODING-AND-S-038,landedjobs,,,,,,exact,1
UQ-0418,Coding question in Python (prompt not stated in the post).,candidate,candidate,1,1,0,0,SIT-KRIS1-05,kris_aieng,,,,,,exact,1
UQ-0419,"Coding: given a repository snapshot (path → content), build a Merkle tree and write the function that returns which files changed between two snapshots without comparing every file's content.",study bank,study bank,1,0,0,1,OMB-0633,ombharatiya,,Cursor,Cursor:bank_tag,,,exact,1
UQ-0420,"Coding: given annotation sessions as (start, end) timestamps, return the peak number of concurrent annotators, and the intervals during which the platform was at peak load.",study bank,study bank,1,0,0,1,OMB-0871,ombharatiya,,Scale AI,Scale AI:bank_tag,,,exact,1
UQ-0421,Coding: implement nucleus (top-p) sampling over a logits vector. Then explain how temperature interacts with it.,study bank,study bank,1,0,0,1,OMB-0584,ombharatiya,,Apple,Apple:bank_tag,temperature,,exact,1
UQ-0422,"Coding: merge ranked results from N connector shards into a global top-k, applying a per-user permission filter. Do it efficiently.",study bank,study bank,1,0,0,1,OMB-0694,ombharatiya,,Glean,Glean:bank_tag,ACL,,exact,1
UQ-0423,Cognition published an argument against multi-agent systems and later published what actually works. Reconcile those two positions.,study bank,study bank,1,0,0,1,OMB-0604,ombharatiya,,Cognition,Cognition:bank_tag,,,exact,1
UQ-0424,Cohere is remote-first and lists autonomy as a core value. Tell me about a time you owned an ambiguous problem end-to-end without much direction.,study bank,study bank,1,0,0,1,OMB-0625,ombharatiya,,Cohere,Cohere:bank_tag,,,exact,1
UQ-0425,"Compare BPE, WordPiece and Unigram tokenization. Why is `tokenizers` written in Rust, and what tokenizer bugs bite people in practice?",study bank,study bank,1,0,0,1,PALLAVI-0489,pallavi-shekhar,,Hugging Face,Hugging Face:bank_tag,,,exact,1
UQ-0426,"Compare BPE, WordPiece, and Unigram tokenization. Why did Hugging Face write `tokenizers` in Rust, and what tokenizer bugs bite people in practice?",study bank,study bank,1,0,0,1,OMB-0736,ombharatiya,,Hugging Face,Hugging Face:bank_tag,,Hugging Face,exact,1
UQ-0427,"Compare BPE, WordPiece, SentencePiece, and byte-level BPE.",study bank,study bank,1,0,0,1,OMB-0070,ombharatiya,,,,,,exact,1
UQ-0428,Compare diffusion and autoregressive approaches to image generation. Why did AR come back?,study bank,study bank,1,0,0,1,OMB-0484,ombharatiya,,,,,,exact,1
UQ-0429,"Compare encoder-only, decoder-only, and encoder-decoder architectures. What is each used for?",study bank,study bank,1,0,0,1,OMB-0057,ombharatiya,,,,,,exact,1
UQ-0430,"Compare FP8, INT8, and INT4 quantization for LLM inference. How do you decide, and how do you validate?",study bank,study bank,1,0,0,1,OMB-0797,ombharatiya,,NVIDIA,NVIDIA:bank_tag,quantization,,exact,1
UQ-0431,"Compare GPTQ, AWQ, GGUF, INT8, and FP8. How do you actually choose a quantization approach for a deployment?",study bank,study bank,1,0,0,1,OMB-0390,ombharatiya,,,,quantization,,exact,1
UQ-0432,"Compare greedy decoding, top-k sampling, and top-p (nucleus) sampling.",study bank,study bank,1,0,0,1,OMB-0062,ombharatiya,,,,,,exact,1
UQ-0433,"Compare HNSW, IVF, and product quantization - what are the recall/latency/memory tradeoffs?",study bank,study bank,1,0,0,1,OMB-0175,ombharatiya,,,,HNSW|IVF-PQ|quantization,,exact,1
UQ-0434,"Compare HNSW, IVF-PQ and flat indexes. How do you pick, and what does recall@k cost in latency?",study bank,study bank,1,0,0,1,PALLAVI-0095,pallavi-shekhar,,,,HNSW|IVF-PQ|recall@k,,exact,1
UQ-0435,Compare hyperparameter search strategies.,compiled report,compiled report,1,0,1,0,LANDED2-LLM-AND-ML-C-062,landedjobs,,,,,,exact,1
UQ-0436,"Compare INT8, FP8, and FP4 for serving. What breaks, and how do you validate that a quantized endpoint is ""good enough""?",study bank,study bank,1,0,0,1,OMB-0896,ombharatiya,,Together AI,Together AI:bank_tag,quantization,,exact,1
UQ-0437,Compare JSON mode with schema-constrained decoding. How does constrained decoding actually enforce the schema?,study bank,study bank,1,0,0,1,OMB-0143,ombharatiya,,,,,,exact,1
UQ-0438,Compare Kaplan and Chinchilla scaling laws. What did Chinchilla change?,study bank,study bank,1,0,0,1,OMB-0093,ombharatiya,,,,,,exact,1
UQ-0439,Compare L1 and L2 regularization. Why does L1 produce sparse weights?,study bank,study bank,1,0,0,1,OMB-0003,ombharatiya,,,,,,exact,1
UQ-0440,Compare MCP's transports. When would you choose each?,study bank,study bank,1,0,0,1,OMB-0286,ombharatiya,,,,,MCP,exact,1
UQ-0441,"Compare PCA, t-SNE and UMAP. When would you use each, and how do people misread these plots?",study bank,study bank,1,0,0,1,OMB-0028,ombharatiya,,,,,,exact,1
UQ-0442,Compare plan-then-execute with reactive (ReAct-style) execution. When does each win?,study bank,study bank,1,0,0,1,OMB-0281,ombharatiya,,,,ReAct,,exact,1
UQ-0443,Compare projector/adapter designs - MLP vs resampler vs cross-attention. How does the choice interact with the training recipe?,study bank,study bank,1,0,0,1,OMB-0496,ombharatiya,,,,attention,,exact,1
UQ-0444,Compare single-shot RAG with agentic RAG. When does retrieval-as-a-tool win?,study bank,study bank,1,0,0,1,OMB-0193,ombharatiya,,,,RAG,,exact,1
UQ-0445,Compare sinusoidal positional encodings with Rotary Position Embeddings (RoPE). Which would you recommend for a modern autoregressive LLM and why?,compiled report,compiled report,1,0,1,0,LANDED2-LLM-AND-ML-C-003,landedjobs,,,,embeddings|RoPE|positional encoding,,exact,1
